Generation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions, fitness,
2,1800,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,9,9,89,8.33,99.9,8,100,16288,86.24,76.515625,1.568,0,10,2.324952775,
2,1801,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,7,12,50,0.99,99.9,11,81,64500,8759.6,113.9492188,10.235,0,47,2.324952775,
2,1802,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,14,17,89,2.04,81.54,15,100,24268,114.75,167.3828125,1.893,0,21,2.150413322,
2,1803,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,5,4,90,2.27,65.25,3,100,8660,125.81,54.1875,1.566,0,1,2.251601317,
2,1804,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,8,8,86,4.17,99.9,8,100,20812,50.82,183.9726563,1.811,0,6,2.307095134,
2,1805,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,25,32,90,1.96,56.52,10,100,11020,282,65.28125,1.708,0,77,2.182178902,
2,1806,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,6,9,66,4.76,95.65,6,100,9100,68.13,66.78125,1.576,0,100,2.182178902,
2,1807,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,6,6,90,2.27,60,6,100,7320,123.81,54.1875,1.684,0,3,2.42535625,
2,1808,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,7,6,94,8.33,95.74,5,100,12580,70,110.3007813,1.554,0,3,2.42535625,
2,1809,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,6,6,93,2.27,48.78,4,100,10400,138.81,54.1875,1.605,0,4,2.5,
2,1810,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,5,4,85,2.27,49.4,4,100,6572,142.42,54.1875,1.577,0,1,2.5,
2,1811,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,8,11,83,4,82.72,11,100,13916,64,230.2265625,1.519,0,16,2.5,
2,1812,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,12,30,96,1.82,99.9,20,100,17284,129.09,74.12109375,1.601,0,46,2.42535625,
2,1813,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,13,18,84,4.55,54.55,12,100,10488,60.78,54.25,1.537,0,100,2.42535625,
2,1814,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,5,8,19,12.5,99.9,8,100,7168,54.76,54.1875,1.497,0,100,2.42535625,
2,1815,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,4,3,84,2.27,65.87,3,100,6420,132.39,54.1875,1.598,0,1,2.5,
2,1816,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,8,8,87,8.33,96.36,6,100,14456,72.09,122.3515625,1.563,0,6,2.42535625,
2,1817,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,5,8,21,7.14,99.9,7,100,7500,48.45,54.1875,1.586,0,91,2.581988897,
2,1818,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,7,8,87,4.17,95.4,8,100,11020,123.81,66.78125,1.586,0,16,2.581988897,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:,2526,26,15,22,79,2.86,71.43,11,100,16752,115.0805,63.59765625,2.341,0,100,1.643989873,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:drag-action:,25W525VC,25WC,10,18,94,4.17,91.67,10,100,13808,82.98,60.3671875,1.631,0,27,1.889822365,
2,0,random-unexecuted-action:,1,1,10,18,100,4,92.31,10,100,12580,88.76,67.52734375,1.881,0,0,1.889822365,
2,0,random-most-executed-action:,Y,Y,2,1,1,8,8,1,100,1824,53.49,54.1875,1.674,0,0,5.773502692,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:drag-action:hit-key-action:random-unexecuted-action-of-type:type-action:random-action-of-type-other-than:type-action:,25G8C623W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:type-action:,25G8B626V3,23,9,15,70,4,75,9,100,13640,76.22,60.76171875,1.669,0,100,2.041241452,
2,0,random-most-executed-action:,Y,Y,2,1,1,8,8,1,100,1824,53.49,54.1875,1.674,0,0,5.773502692,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-action:,25W5V523,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-action:,U,U,9,16,69,4.17,76.625,8,100,11336,69.12,54.25,2.219,0,0,2,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
3,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:drag-action:type-action:random-unexecuted-action-of-type:type-action:random-action-of-type-other-than:drag-action:,25G8C323WC,25WC,10,18,94,4.17,91.67,10,100,13808,82.98,60.3671875,1.631,0,27,1.889822365,
3,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25G8B626W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
3,0,previous-action:,T,T,2.45,1.45,1,8,8,1.45,100,2312,67.14,54.1875,1.6412,0,0,5.063696835,
3,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
3,0,random-action-of-type:hit-key-action:,V6,V6,14,20,76,3.23,76.6695,11,100,19960,72.06,68.05859375,1.652,0,100,1.714985851,
3,1820,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,4,5,94,2.27,67.72,5,100,8796,86.51,54.1875,2.347,0,8,3.333333333,
3,1821,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,3,2,6,23.08,25,2,5,440,29.81,54.1875,2.937,0,5,3.77964473,
3,1822,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,9,11,97,2.27,66.67,11,100,11176,95.12,54.1875,2.344,0,19,3.061862178,
3,1823,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,10,11,100,1.96,40,6,100,20248,211.86,196.5390625,2.242,0,11,2.236067977,
3,1824,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,10,21,89,1.96,58.82,11,100,10592,115.56,66.609375,2.378,0,81,2.236067977,
3,1825,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,9,8,97,4.17,97.5,6,100,20688,35.8,175.3164063,2.731,0,10,2.236067977,
3,1826,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,13,16,86,7.14,99.9,15,100,15788,120.51,133.265625,2.313,0,50,2.236067977,
3,1827,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,14,25,84,1.96,46.67,4,100,10980,133.33,63.859375,2.245,0,64,2.07950098,
3,1828,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,10,13,79,10,66.67,8,100,17948,155.32,79.58203125,2.339,0,61,2.085144141,
3,1829,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,12,20,85,3.7,52.94,12,100,15576,36.43,205.3476563,2.247,0,100,2.041241452,
3,1830,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,14,14,70,4.55,84.21,9,100,8752,38.21,55.890625,2.449,0,100,2.041241452,
3,1831,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,89,89,100,2.38,10,30,100,37812,69.64,59.7109375,2.395,0,4,1.889822365,
3,1832,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,5,6,78,20.83,99.9,6,100,13832,38.99,147.0898438,2.404,0,31,2.041241452,
3,1833,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,8,11,95,8.33,99.9,9,100,19220,40.52,165.8671875,2.34,0,17,2.041241452,
3,1834,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,11,13,83,2.86,62.07,8,100,8988,39.32,54.25,2.266,0,100,2.085144141,
3,1835,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,13,27,80,1.59,99.9,27,100,27984,156.11,162.3320313,2.678,0,51,2,
3,1836,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,53,58,100,2.7,50,16,100,34624,133.5,68.87109375,1.598,0,11,2,
3,1837,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25W5V525G8B626W3,25W5W3,11,11,15,2.78,99.9,9,100,26368,162.07,54.1875,1.214,0,90,2,
